work_year,experience_level,employment_type,job_title,salary,employee_residence,workplace_type,company_location,company_size,Job_Category,region
2023,Senior,Full Time,Data Analyst,119800,Namibia,Remote,Namibia,M,Data Analyst,Americas
2023,Senior,Full Time,Analytics Engineer,192000,Namibia,Remote,Namibia,M,Data Analyst,Americas
2023,Senior,Full Time,Analytics Engineer,151000,Namibia,Remote,Namibia,M,Data Analyst,Americas
2023,Senior,Full Time,Business Intelligence Engineer,185000,Namibia,In Person,Namibia,L,Data Engineer,Americas
2023,Senior,Full Time,Business Intelligence Engineer,79600,Namibia,In Person,Namibia,L,Data Engineer,Americas
2023,Senior,Full Time,Data Scientist,169000,Namibia,In Person,Namibia,M,Data Scientist,Americas
2023,Senior,Full Time,Data Scientist,129300,Namibia,In Person,Namibia,M,Data Scientist,Americas
2023,Senior,Full Time,Data Engineer,204500,Namibia,In Person,Namibia,M,Data Engineer,Americas
2023,Senior,Full Time,Data Engineer,142200,Namibia,In Person,Namibia,M,Data Engineer,Americas
2023,Senior,Full Time,Data Engineer,250000,Namibia,In Person,Namibia,M,Data Engineer,Americas
2023,Senior,Full Time,Data Engineer,130000,Namibia,In Person,Namibia,M,Data Engineer,Americas
2023,Senior,Full Time,Business Intelligence Engineer,210000,Namibia,In Person,Namibia,M,Data Engineer,Americas
2023,Senior,Full Time,Business Intelligence Engineer,170000,Namibia,In Person,Namibia,M,Data Engineer,Americas
2023,Senior,Full Time,Analytics Engineer,221300,Namibia,In Person,Namibia,M,Data Analyst,Americas
2023,Senior,Full Time,Analytics Engineer,147500,Namibia,In Person,Namibia,M,Data Analyst,Americas
2023,Senior,Full Time,Data Scientist,189750,Namibia,In Person,Namibia,M,Data Scientist,Americas
2023,Senior,Full Time,Data Scientist,131100,Namibia,In Person,Namibia,M,Data Scientist,Americas
2023,Senior,Full Time,Data Science Manager,299500,Namibia,In Person,Namibia,M,Data Management,Americas
2023,Senior,Full Time,Data Science Manager,245100,Namibia,In Person,Namibia,M,Data Management,Americas
2023,Mid,Full Time,Data Engineer,128000,Namibia,In Person,Namibia,M,Data Engineer,Americas
2023,Mid,Full Time,Data Engineer,81500,Namibia,In Person,Namibia,M,Data Engineer,Americas
2023,Entry,Full Time,Data Engineer,80000,Namibia,In Person,Namibia,M,Data Engineer,Americas
2023,Entry,Full Time,Data Engineer,52500,Namibia,In Person,Namibia,M,Data Engineer,Americas
2023,Senior,Full Time,Research Scientist,370000,Namibia,In Person,Namibia,M,Research Scientist,Americas
2023,Senior,Full Time,Research Scientist,200000,Namibia,In Person,Namibia,M,Research Scientist,Americas
2023,Mid,Full Time,Data Engineer,72000,Namibia,Remote,Namibia,M,Data Engineer,Americas
2023,Mid,Full Time,Data Engineer,60000,Namibia,Remote,Namibia,M,Data Engineer,Americas
2023,Senior,Full Time,Data Scientist,180000,Namibia,Remote,Namibia,M,Data Scientist,Americas
2023,Senior,Full Time,Data Scientist,140000,Namibia,Remote,Namibia,M,Data Scientist,Americas
2023,Senior,Full Time,Data Analyst,94000,Namibia,In Person,Namibia,M,Data Analyst,Americas
2023,Senior,Full Time,Data Analyst,81900,Namibia,In Person,Namibia,M,Data Analyst,Americas
2023,Senior,Full Time,Analytics Engineer,210000,Namibia,Remote,Namibia,M,Data Analyst,Americas
2023,Senior,Full Time,Analytics Engineer,159090,Namibia,Remote,Namibia,M,Data Analyst,Americas
2023,Senior,Full Time,Machine Learning Engineer,210000,Namibia,In Person,Namibia,M,Machine Learning Engineer,Americas
2023,Senior,Full Time,Machine Learning Engineer,175000,Namibia,In Person,Namibia,M,Machine Learning Engineer,Americas
2023,Senior,Full Time,Data Analyst,118000,Namibia,Remote,Namibia,M,Data Analyst,Americas
2023,Senior,Full Time,Data Analyst,94400,Namibia,Remote,Namibia,M,Data Analyst,Americas
2023,Mid,Full Time,Data Architect,150000,Namibia,Remote,Namibia,M,Data Management,Americas
2023,Mid,Full Time,Data Architect,90000,Namibia,Remote,Namibia,M,Data Management,Americas
2023,Mid,Full Time,Data Scientist,190000,Namibia,Remote,Namibia,M,Data Scientist,Americas
2023,Mid,Full Time,Data Scientist,125000,Namibia,Remote,Namibia,M,Data Scientist,Americas
2023,Entry,Full Time,Data Engineer,130002,Namibia,Remote,Namibia,M,Data Engineer,Americas
2023,Entry,Full Time,Data Engineer,71908,Namibia,Remote,Namibia,M,Data Engineer,Americas
2023,Mid,Full Time,Data Analyst,80000,Namibia,In Person,Namibia,M,Data Analyst,Americas
2023,Mid,Full Time,Data Analyst,60000,Namibia,In Person,Namibia,M,Data Analyst,Americas
2023,Mid,Full Time,Data Engineer,167500,Namibia,In Person,Namibia,M,Data Engineer,Americas
2023,Mid,Full Time,Data Engineer,106500,Namibia,In Person,Namibia,M,Data Engineer,Americas
2023,Senior,Full Time,Business Intelligence Engineer,202800,Namibia,In Person,Namibia,L,Data Engineer,Americas
2023,Senior,Full Time,Business Intelligence Engineer,104300,Namibia,In Person,Namibia,L,Data Engineer,Americas
2023,Mid,Full Time,AI Scientist,81838,Namibia,Remote,Namibia,L,Machine Learning Engineer,Oceania
2023,Entry,Full Time,Compliance Data Analyst,60000,Namibia,Remote,Namibia,L,Data Analyst,Americas
2023,Senior,Full Time,Data Engineer,185900,Namibia,In Person,Namibia,M,Data Engineer,Americas
2023,Senior,Full Time,Data Engineer,129300,Namibia,In Person,Namibia,M,Data Engineer,Americas
2023,Senior,Full Time,Data Analyst,150000,Namibia,In Person,Namibia,M,Data Analyst,Americas
2023,Senior,Full Time,Data Analyst,110000,Namibia,In Person,Namibia,M,Data Analyst,Americas
2023,Senior,Full Time,Data Scientist,230000,Namibia,Remote,Namibia,M,Data Scientist,Americas
2023,Senior,Full Time,Data Scientist,175000,Namibia,Remote,Namibia,M,Data Scientist,Americas
2023,Senior,Full Time,Machine Learning Scientist,200000,Namibia,In Person,Namibia,M,Machine Learning Engineer,Americas
2023,Senior,Full Time,Machine Learning Scientist,170000,Namibia,In Person,Namibia,M,Machine Learning Engineer,Americas
2023,Senior,Full Time,Data Scientist,175000,Namibia,Remote,Namibia,M,Data Scientist,Americas
2023,Senior,Full Time,Data Scientist,160000,Namibia,Remote,Namibia,M,Data Scientist,Americas
2023,Senior,Full Time,Data Scientist,255000,Namibia,In Person,Namibia,M,Data Scientist,Americas
2023,Senior,Full Time,Data Scientist,160000,Namibia,In Person,Namibia,M,Data Scientist,Americas
2023,Senior,Full Time,Analytics Engineer,116990,Namibia,Remote,Namibia,M,Data Analyst,Americas
2023,Senior,Full Time,Analytics Engineer,82920,Namibia,Remote,Namibia,M,Data Analyst,Americas
2023,Senior,Full Time,Data Engineer,121000,Namibia,In Person,Namibia,M,Data Engineer,Americas
2023,Senior,Full Time,Data Engineer,78000,Namibia,In Person,Namibia,M,Data Engineer,Americas
2023,Senior,Full Time,Analytics Engineer,159000,Namibia,Remote,Namibia,M,Data Analyst,Americas
2023,Senior,Full Time,Analytics Engineer,105000,Namibia,Remote,Namibia,M,Data Analyst,Americas
2023,Senior,Full Time,Applied Scientist,309400,Namibia,In Person,Namibia,L,Research Scientist,Americas
2023,Senior,Full Time,Applied Scientist,159100,Namibia,In Person,Namibia,L,Research Scientist,Americas
2023,Mid,Full Time,Research Scientist,155000,Namibia,In Person,Namibia,M,Research Scientist,Americas
2023,Mid,Full Time,Research Scientist,102000,Namibia,In Person,Namibia,M,Research Scientist,Americas
2023,Senior,Full Time,Research Scientist,374000,Namibia,In Person,Namibia,M,Research Scientist,Americas
2023,Senior,Full Time,Research Scientist,197500,Namibia,In Person,Namibia,M,Research Scientist,Americas
2023,Senior,Full Time,Applied Scientist,260000,Namibia,In Person,Namibia,L,Research Scientist,Americas
2023,Senior,Full Time,Applied Scientist,136000,Namibia,In Person,Namibia,L,Research Scientist,Americas
2023,Senior,Full Time,Data Scientist,240000,Namibia,In Person,Namibia,M,Data Scientist,Americas
2023,Senior,Full Time,Data Scientist,187000,Namibia,In Person,Namibia,M,Data Scientist,Americas
2023,Mid,Full Time,Applied Scientist,20000,Namibia,Remote,Namibia,L,Research Scientist,Africa
2023,Senior,Full Time,Machine Learning Engineer,210000,Namibia,In Person,Namibia,M,Machine Learning Engineer,Americas
2023,Senior,Full Time,Machine Learning Engineer,190000,Namibia,In Person,Namibia,M,Machine Learning Engineer,Americas
2023,Mid,Full Time,Data Quality Analyst,95000,Namibia,In Person,Namibia,M,Data Analyst,Americas
2023,Mid,Full Time,Data Quality Analyst,70000,Namibia,In Person,Namibia,M,Data Analyst,Americas
2023,Senior,Full Time,Data Scientist,195000,Namibia,Remote,Namibia,M,Data Scientist,Americas
2023,Senior,Full Time,Data Scientist,119000,Namibia,Remote,Namibia,M,Data Scientist,Americas
2023,Senior,Full Time,Applied Scientist,216000,Namibia,In Person,Namibia,M,Research Scientist,Americas
2023,Senior,Full Time,Applied Scientist,184000,Namibia,In Person,Namibia,M,Research Scientist,Americas
2023,Senior,Full Time,Machine Learning Engineer,200000,Namibia,Remote,Namibia,M,Machine Learning Engineer,Americas
2023,Senior,Full Time,Machine Learning Engineer,160000,Namibia,Remote,Namibia,M,Machine Learning Engineer,Americas
2023,Senior,Full Time,Data Analyst,80000,Namibia,In Person,Namibia,M,Data Analyst,Americas
2023,Senior,Full Time,Data Analyst,70000,Namibia,In Person,Namibia,M,Data Analyst,Americas
2023,Senior,Full Time,Business Intelligence Engineer,185000,Namibia,In Person,Namibia,L,Data Engineer,Americas
2023,Senior,Full Time,Business Intelligence Engineer,79600,Namibia,In Person,Namibia,L,Data Engineer,Americas
2023,Mid,Full Time,Data Analyst,73824,Namibia,In Person,Namibia,M,Data Analyst,Europe
2023,Mid,Full Time,Data Analyst,61520,Namibia,In Person,Namibia,M,Data Analyst,Europe
2023,Senior,Full Time,Data Science Engineer,266450,Namibia,In Person,Namibia,M,Data Engineer,Americas
2023,Senior,Full Time,Data Science Engineer,177700,Namibia,In Person,Namibia,M,Data Engineer,Americas
2023,Senior,Full Time,Data Scientist,245000,Namibia,In Person,Namibia,M,Data Scientist,Americas
2023,Senior,Full Time,Data Scientist,185000,Namibia,In Person,Namibia,M,Data Scientist,Americas
2023,Senior,Full Time,Machine Learning Engineer,247500,Namibia,In Person,Namibia,M,Machine Learning Engineer,Americas
2023,Senior,Full Time,Machine Learning Engineer,172200,Namibia,In Person,Namibia,M,Machine Learning Engineer,Americas
2023,Senior,Full Time,Applied Scientist,222200,Namibia,In Person,Namibia,L,Research Scientist,Americas
2023,Senior,Full Time,Applied Scientist,136000,Namibia,In Person,Namibia,L,Research Scientist,Americas
2023,Senior,Full Time,Data Operations Specialist,55720,Namibia,Remote,Namibia,M,Data Management,Americas
2023,Senior,Full Time,Data Operations Specialist,50700,Namibia,Remote,Namibia,M,Data Management,Americas
2021,Mid,Part Time,Business Data Analyst,56000,Namibia,Remote,Namibia,M,Data Analyst,Africa
2023,Senior,Full Time,Research Engineer,370000,Namibia,In Person,Namibia,M,Data Engineer,Americas
2023,Senior,Full Time,Research Engineer,200000,Namibia,In Person,Namibia,M,Data Engineer,Americas
2023,Senior,Full Time,Data Engineer,196000,Namibia,In Person,Namibia,M,Data Engineer,Americas
2023,Senior,Full Time,Data Engineer,121000,Namibia,In Person,Namibia,M,Data Engineer,Americas
2023,Senior,Full Time,Business Intelligence Engineer,202800,Namibia,In Person,Namibia,L,Data Engineer,Americas
2023,Senior,Full Time,Business Intelligence Engineer,104300,Namibia,In Person,Namibia,L,Data Engineer,Americas
2023,Mid,Full Time,Data Architect,135000,Namibia,In Person,Namibia,M,Data Management,Americas
2023,Mid,Full Time,Data Architect,115000,Namibia,In Person,Namibia,M,Data Management,Americas
2023,Senior,Full Time,Machine Learning Software Engineer,302000,Namibia,In Person,Namibia,M,Machine Learning Engineer,Americas
2023,Senior,Full Time,Machine Learning Software Engineer,189000,Namibia,In Person,Namibia,M,Machine Learning Engineer,Americas
2023,Mid,Full Time,Data Analyst,65000,Namibia,Remote,Namibia,M,Data Analyst,Americas
2023,Mid,Full Time,Data Analyst,55000,Namibia,Remote,Namibia,M,Data Analyst,Americas
2023,Senior,Full Time,Machine Learning Engineer,220000,Namibia,Remote,Namibia,M,Machine Learning Engineer,Americas
2023,Senior,Full Time,Machine Learning Engineer,170000,Namibia,Remote,Namibia,M,Machine Learning Engineer,Americas
2023,Senior,Full Time,Business Intelligence Engineer,185000,Namibia,In Person,Namibia,L,Data Engineer,Americas
2023,Senior,Full Time,Business Intelligence Engineer,79600,Namibia,In Person,Namibia,L,Data Engineer,Americas
2023,Senior,Full Time,Data Analyst,110000,Namibia,Remote,Namibia,M,Data Analyst,Americas
2023,Senior,Full Time,Data Analyst,75000,Namibia,Remote,Namibia,M,Data Analyst,Americas
2023,Senior,Full Time,BI Analyst,150000,Namibia,Remote,Namibia,M,Data Analyst,Americas
2023,Senior,Full Time,BI Analyst,93000,Namibia,Remote,Namibia,M,Data Analyst,Americas
2022,Senior,Full Time,Data Science Manager,190000,Namibia,Remote,Namibia,L,Data Management,Americas
2023,Senior,Full Time,Data Engineer,46565,Namibia,Remote,Namibia,L,Data Engineer,Europe
2023,Senior,Full Time,Machine Learning Engineer,204500,Namibia,In Person,Namibia,M,Machine Learning Engineer,Americas
2023,Senior,Full Time,Machine Learning Engineer,142200,Namibia,In Person,Namibia,M,Machine Learning Engineer,Americas
2023,Senior,Full Time,Decision Scientist,204500,Namibia,In Person,Namibia,M,Research Scientist,Americas
2023,Senior,Full Time,Decision Scientist,126400,Namibia,In Person,Namibia,M,Research Scientist,Americas
2023,Senior,Full Time,Machine Learning Engineer,216000,Namibia,Remote,Namibia,M,Machine Learning Engineer,Americas
2023,Senior,Full Time,Machine Learning Engineer,184000,Namibia,Remote,Namibia,M,Machine Learning Engineer,Americas
2023,Senior,Full Time,Data Analyst,139600,Namibia,In Person,Namibia,M,Data Analyst,Americas
2023,Senior,Full Time,Data Analyst,85700,Namibia,In Person,Namibia,M,Data Analyst,Americas
2023,Mid,Full Time,Data Science Consultant,100000,Namibia,Remote,Namibia,M,Other,Americas
2023,Mid,Full Time,Data Scientist,128750,Namibia,In Person,Namibia,M,Data Scientist,Americas
2023,Mid,Full Time,Data Scientist,79350,Namibia,In Person,Namibia,M,Data Scientist,Americas
2023,Mid,Full Time,Data Manager,73824,Namibia,In Person,Namibia,M,Data Management,Europe
2023,Mid,Full Time,Data Manager,67672,Namibia,In Person,Namibia,M,Data Management,Europe
2023,Senior,Full Time,Data Scientist,185900,Namibia,In Person,Namibia,M,Data Scientist,Americas
2023,Senior,Full Time,Data Scientist,129300,Namibia,In Person,Namibia,M,Data Scientist,Americas
2023,Senior,Full Time,Analytics Engineer,174000,Namibia,Remote,Namibia,M,Data Analyst,Americas
2023,Senior,Full Time,Analytics Engineer,134000,Namibia,Remote,Namibia,M,Data Analyst,Americas
2023,Mid,Full Time,Research Engineer,155000,Namibia,In Person,Namibia,M,Data Engineer,Americas
2023,Mid,Full Time,Research Engineer,125000,Namibia,In Person,Namibia,M,Data Engineer,Americas
2023,Senior,Full Time,Business Intelligence Engineer,185000,Namibia,In Person,Namibia,L,Data Engineer,Americas
2023,Senior,Full Time,Business Intelligence Engineer,79600,Namibia,In Person,Namibia,L,Data Engineer,Americas
2023,Senior,Full Time,Data Engineer,194400,Namibia,Remote,Namibia,M,Data Engineer,Americas
2023,Senior,Full Time,Data Engineer,132192,Namibia,Remote,Namibia,M,Data Engineer,Americas
2023,Senior,Full Time,Machine Learning Engineer,273400,Namibia,Remote,Namibia,M,Machine Learning Engineer,Americas
2023,Senior,Full Time,Machine Learning Engineer,182200,Namibia,Remote,Namibia,M,Machine Learning Engineer,Americas
2023,Mid,Full Time,Data Analyst,165000,Namibia,In Person,Namibia,M,Data Analyst,Oceania
2023,Mid,Full Time,Data Analyst,142500,Namibia,In Person,Namibia,M,Data Analyst,Oceania
2023,Senior,Full Time,Data Scientist,213654,Namibia,In Person,Namibia,M,Data Scientist,Europe
2023,Senior,Full Time,Data Scientist,142436,Namibia,In Person,Namibia,M,Data Scientist,Europe
2023,Senior,Full Time,Data Engineer,124230,Namibia,Remote,Namibia,M,Data Engineer,Americas
2023,Senior,Full Time,Data Engineer,68637,Namibia,Remote,Namibia,M,Data Engineer,Americas
2023,Mid,Full Time,Data Engineer,204000,Namibia,Remote,Namibia,M,Data Engineer,Americas
2023,Mid,Full Time,Data Engineer,161500,Namibia,Remote,Namibia,M,Data Engineer,Americas
2023,Senior,Full Time,Machine Learning Engineer,204500,Namibia,In Person,Namibia,M,Machine Learning Engineer,Americas
2023,Senior,Full Time,Machine Learning Engineer,142200,Namibia,In Person,Namibia,M,Machine Learning Engineer,Americas
2023,Senior,Full Time,Decision Scientist,185900,Namibia,In Person,Namibia,M,Research Scientist,Americas
2023,Senior,Full Time,Decision Scientist,129300,Namibia,In Person,Namibia,M,Research Scientist,Americas
2023,Mid,Full Time,Research Scientist,200000,Namibia,In Person,Namibia,M,Research Scientist,Americas
2023,Mid,Full Time,Research Scientist,100000,Namibia,In Person,Namibia,M,Research Scientist,Americas
2023,Senior,Full Time,Applied Scientist,260000,Namibia,In Person,Namibia,L,Research Scientist,Americas
2023,Senior,Full Time,Applied Scientist,136000,Namibia,In Person,Namibia,L,Research Scientist,Americas
2023,Senior,Full Time,Data Scientist,175000,Namibia,In Person,Namibia,M,Data Scientist,Americas
2023,Senior,Full Time,Data Scientist,148750,Namibia,In Person,Namibia,M,Data Scientist,Americas
2023,Senior,Full Time,Machine Learning Engineer,226600,Namibia,In Person,Namibia,M,Machine Learning Engineer,Americas
2023,Senior,Full Time,Machine Learning Engineer,140100,Namibia,In Person,Namibia,M,Machine Learning Engineer,Americas
2023,Senior,Full Time,Data Scientist,135000,Namibia,Remote,Namibia,M,Data Scientist,Americas
2023,Senior,Full Time,Data Scientist,95000,Namibia,Remote,Namibia,M,Data Scientist,Americas
2023,Senior,Full Time,ML Engineer,287700,Namibia,In Person,Namibia,L,Machine Learning Engineer,Americas
2023,Senior,Full Time,ML Engineer,148000,Namibia,In Person,Namibia,L,Machine Learning Engineer,Americas
2023,Senior,Full Time,Data Scientist,227240,Namibia,Remote,Namibia,M,Data Scientist,Americas
2023,Senior,Full Time,Data Scientist,197600,Namibia,Remote,Namibia,M,Data Scientist,Americas
